,timestep,Residential_Electricity_Load_R1,Residential_Electricity_Load_R2,Residential_Electricity_Load_R3,Residential_Electricity_Load_R4,Residential_Electricity_Load_R5,Residential_Electricity_Load_R6,Small_Commercial_Electricity_Load_C1,Small_Commercial_Electricity_Load_C2,Capacity Factor,Availability_R1,Availability_R2,EV_Demand_EV_R1,EV_Demand_EV_R2
5,2,1.1202469535806545,0.7485756977110319,0.9753572856161162,1.1562963475031247,1.2098301600521877,1.0801726030798402,0.973890510683689,0.7884758390800765,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,3,1.0213382946154617,0.6827802831724311,0.8745596472069012,0.973977956405508,1.063715261449925,0.8898743644316941,0.9653990445955488,0.7744770182734861,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,4,0.948720646929427,0.6316836895888568,0.8123478421948497,0.9058607179529483,1.024596591496024,0.8179430805890575,0.9758760244879674,0.7831203464238738,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,5,0.9097360867479837,0.6106547600357338,0.7884041455735196,0.9526712161943819,0.9858949535145525,0.738074451993667,1.3481126223962947,0.9022815053942949,0.009749585773797472,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,6,0.8455645954265664,0.6106569613359518,0.7816343657006333,0.8710972871089695,0.9858489154013415,0.7968312344542587,1.1591480894601467,0.9296238409054234,0.10919536066653168,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,7,0.9748334742196784,0.6518766199789467,0.8350786157804732,0.9268474387206337,1.05282757055177,0.8510436563951301,1.562780833560723,1.251501019058411,0.25543914727349376,0.0,0.9250971070786713,4.607233971373305,0.04952084556813711
5,8,1.0532792921896617,0.6035974481837607,0.7728239380709664,0.86085072010728,0.9743062367915793,0.7874737672965215,1.8257217387145608,1.785001034862231,0.3880335137971394,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,9,0.8343424536367965,0.584774874385689,0.7488575744144096,0.8312460001099342,0.9455423919010213,0.7635539105593157,2.9006343599167503,2.3194711664734697,0.5459768033326584,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,10,0.909233893279878,0.6084510865873589,0.7785685838422574,0.8676488204007733,1.006365127356855,0.793713303994265,3.307769804080187,2.643324447017283,0.6405477853384939,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,11,0.9999665179886297,0.6737268322826289,0.8561682116488131,0.954126915501258,1.0808786318781123,0.8762304234886191,3.6568651106630066,2.696670946312445,0.6961204242491393,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,12,1.087822354323145,0.6991129598339424,0.9323674473933986,1.0645916355716523,1.1750754205307294,0.9495859439925456,3.8775323881628285,3.008835513420618,0.5450018447552787,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,13,1.1770479124819704,0.8001182657744709,1.0257149739559035,1.1429371346366357,1.2935378555648163,1.0452724821382262,3.745334520209356,2.9896798831004765,0.43970631839826596,0.0,0.9250971070786713,9.2072,0.04952084556813711
5,14,1.2492919294729143,0.8342448004420792,1.0614295779063896,1.1918849060938446,1.3478333888962148,1.0899556669719952,3.6392493275627293,2.8867789086886004,0.43483152551136717,0.0,0.9250971070786713,1.7001672956156513,0.04952084556813711
5,15,1.27544317843748,0.8516443861997112,1.0919118306596671,1.2169767234727595,1.377211242451962,1.324894764199899,3.4956562036738017,2.793800312467977,0.40363285103521535,0.9026683907370401,-0.03745144646066434,0.10419416516072555,9.48
5,16,1.217915181196919,0.6551501303024234,1.013414975376902,1.232353328067846,1.3810790533905453,1.1275170208383374,3.3002967598396253,2.9911729009102337,0.2729884016663292,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,17,1.2187460131398395,0.8153284621866788,1.0440916210925402,1.1632744228075291,1.3166889140594313,1.0641200270503273,2.9455621830264516,2.513951382877868,0.12674461505936713,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,18,1.2783900253464648,0.7811744694045207,1.0905428692914392,1.276208852579558,1.2613424045017225,1.0193359448827917,2.781367295061489,2.2211936045160874,0.038023384517810135,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,19,1.1287387823651218,0.7541321809629318,1.0779919600242032,1.081780421436567,1.218883240008997,0.881544577353628,2.4789398285621216,1.9828924306748448,0.0,0.9026683907370401,-0.03745144646066434,0.10419416516072555,4.155127823175426
5,20,1.1726732417681065,0.8058712023997006,1.0274942014966075,1.1509248799678486,1.3038334610932119,1.0525940471251363,1.551803910893482,1.731622771421983,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,21,1.284964073375399,1.0193953418943238,1.299338374606481,1.2259705537917323,1.3930542610223724,1.1211707387500145,1.9351067865253524,1.1658602053286973,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,22,1.3099808313166965,1.0907313654778785,1.1217276679350812,1.2501225433518135,1.404869034486778,1.1430456522105041,1.782707699409629,0.988481241888853,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
5,23,1.327872379455798,0.8864567207946091,1.1369832254859211,1.2830898968608613,1.4338246870235904,1.1973554324805118,1.532946747213173,1.2415951993789038,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,0,1.7906564789943524,1.2033592771845893,1.5332737664806968,1.7061362408702008,1.9332617391018112,1.5784517441479886,1.7488966855703418,1.403472097121596,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,1,1.7405284840983877,1.1607962231566273,1.5114396209225085,1.7977465931620982,1.7556773059909736,1.5183981694201807,1.4798300102341702,1.0031083622248065,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,2,1.6498010948038921,1.1005023756408272,1.4127145413301738,1.573981924638043,1.4826377518469211,1.43930438974731,1.358251738467671,1.0882567612120324,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,3,1.5100341198842682,1.0075922503803676,1.2931367591444702,1.4407066872053098,1.6304280016853643,1.4244192055341038,1.338335961560632,1.0722310265814734,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,4,1.4106235757137784,0.9415436604774884,1.0521860162435888,1.3459288092103583,1.53382569841075,1.2308013543951233,1.391359890040692,1.1146938200880923,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,5,1.344545344498862,0.8970768882311497,1.1512299571711873,1.2920029251394054,1.4516883446972386,1.1693995566820587,1.6232247940215894,1.3325449429498175,0.0038998343095189877,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,6,1.3068831458566652,0.8723338285498887,1.1187036607939134,1.273613401288943,1.4107772213466172,1.1402291415606023,1.5743790029395615,1.4241362558574233,0.0867713133867975,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,7,1.310015087905654,1.0487594574554555,1.121762300734819,1.2489991877534148,1.412104188130979,1.186822628596954,1.9169154548518672,1.3370401139304657,0.24958939580921521,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,8,1.236225068245324,0.8243799284279323,1.056980530661385,1.1191831862643187,1.307761455150465,1.077139783720115,2.885848568227532,2.465729172019204,0.41143251965425326,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,9,1.1629695591131075,0.7770483065601078,1.0657530931101273,1.0416591391465464,1.1428676638476498,1.014919441087892,4.087851069970028,3.2664677248166574,0.5411020104457597,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,10,1.147102974202713,0.7663768095727916,0.982265197055438,1.0945455645919737,1.238749574778095,1.0010720823021,4.660277113121277,3.7232699041091344,0.6317731581420761,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,11,1.2107286291172226,0.8087439021658471,0.9649672236766842,1.1553102126778079,1.307538624144281,1.056653051111311,4.9914936145094995,3.9860490569056566,0.6795461284336837,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,12,1.3814397494264339,0.8974372415737704,1.1507634215294005,1.2822499479273721,1.4511334264165083,1.1905403967081576,4.773792722268874,3.978639407874005,0.6873457970527217,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,13,1.4567540811721058,0.9710546370497888,1.247397899300411,1.3898686824804554,1.5729104088490826,1.316200281638732,3.293717477844208,3.2726664356856485,0.6532222468444306,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,14,1.591097940106084,1.061471546825413,1.3520361101366005,1.5172062370588266,1.7178819210235228,1.3880970795456566,4.95056008791376,3.9549944380490913,0.5771754778088102,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,15,1.6417339025863018,1.135686519283815,1.3221402252571535,1.7809624699663509,1.8422859394176059,1.4887336633931385,4.980705757242735,3.4820778180988228,0.46018044852324064,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,16,1.737963658697072,1.1591689534621268,1.4883067302365538,1.7688505370606973,1.8043399458097449,1.4823049966159005,4.359360248558445,3.5789520311871357,0.31101178618413927,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,17,1.5221391647641553,1.0739604432357337,1.5141775265030228,1.5348814143987064,1.7395338399977325,1.4056223059002542,4.125553271977018,3.3426551302047987,0.14136899372006334,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,18,1.49605777724828,1.09884832859505,1.2810725427409442,1.464554326614982,1.6148856787488801,1.3052748332872273,3.8577482180639096,2.017645702101961,0.04582305313684811,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,19,1.3973019479086675,0.9469649033969784,1.2131114568259158,1.3516134578909635,1.5919508282619594,1.2360333407991224,3.1700604563782004,2.819689407594212,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,20,1.5067995152023668,1.0053806443006872,1.2899444027690972,1.4426136799002236,1.6383162764130175,1.3144212323583655,2.8284392363183963,2.261593419440185,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,21,1.5987507826383218,1.007535751997793,1.3690079652168958,1.5880467064680321,1.7260339361835924,1.3947892749487163,2.4606744938263256,2.097626064584701,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,22,1.657071961309859,1.1052263599461132,1.332215793562157,1.580818540654845,1.9589278066079991,1.4497287084056736,2.2970144106658807,1.8371245220799184,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
6,23,1.7405430401671362,1.1610169117024716,1.510958875115412,1.625560223286899,1.8794891088558203,1.5176432571921163,2.1401110303685233,1.7169241825095203,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
7,0,1.7209421211878075,1.1477509672471045,1.4110866766233843,1.6438676754586306,1.8223378988027206,1.501304770017018,1.758145395062234,1.4072058555368852,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
7,1,1.6774411995666334,1.1191553012436657,1.4367972081407192,1.6007225796300173,1.7611418760575084,1.4637094169663825,1.469111903235056,1.1995418670705147,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
7,2,1.6025904698175335,1.0691293266675959,1.3777785991359945,1.5289588129111424,1.6913575213884904,1.392788099072256,1.4001985470674327,1.12168510472172,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
7,3,1.7010939218690657,0.9818318759527765,1.2394039098007505,1.4037118393142383,1.5357603999717246,1.2846910712081998,0.6740000000000002,1.1227566634116022,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
